Company,Date,Title
FBU,30/03/2023,"""Is Fletcher Building Limited (NZSE:FBU) Potentially Undervalued?"""
FBU,15/03/2023,"""Fletcher Building Limited's (NZSE:FBU) 3.2% loss last week hit both individual investors who own 54% as well as institutions"""
FBU,01/03/2023,"""Great news for Fletcher Building Limited (NZSE:FBU): Insiders acquired stock in large numbers last year"""
FBU,15/02/2023,"""Fletcher Building First Half 2023 Earnings: EPS: NZ$0.12 (vs NZ$0.21 in 1H 2022)"""
FBU,06/02/2023,"""Here's Why We Think Fletcher Building (NZSE:FBU) Might Deserve Your Attention Today"""
FBU,21/12/2022,"""Earnings growth of 5.8% over 5 years hasn't been enough to translate into positive returns for Fletcher Building (NZSE:FBU) shareholders"""
FBU,28/11/2022,"""Fletcher Building Limited's (NZSE:FBU) Stock Has Been Sliding But Fundamentals Look Strong: Is The Market Wrong?"""
FBU,31/10/2022,"""Is Fletcher Building Limited (NZSE:FBU) Trading At A 49% Discount?"""
FBU,13/10/2022,"""Should You Investigate Fletcher Building Limited (NZSE:FBU) At NZ$4.90?"""
FBU,29/09/2022,"""Fletcher Building Limited's (NZSE:FBU) market cap dropped NZ$148m last week; individual investors who hold 54% were hit as were institutions"""
FBU,15/09/2022,"""Insiders who bought in the last 12 months lose an additional NZ$46k as Fletcher Building Limited (NZSE:FBU) drops to NZ$4.1b"""
FLT,31/08/2023,"""Flight Centre Travel Group's (ASX:FLT) Returns On Capital Not Reflecting Well On The Business"""
FLT,16/07/2023,"""Should You Think About Buying Flight Centre Travel Group Limited (ASX:FLT) Now?"""
FLT,31/03/2023,"""Investing in Flight Centre Travel Group (ASX:FLT) three years ago would have delivered you a 107% gain"""
FLT,23/02/2023,"""Flight Centre Travel Group First Half 2023 Earnings: AU$0.099 loss per share (vs AU$0.97 loss in 1H 2022)"""
FLT,22/02/2023,"""FCM Travel Business Trip Sales Rise Everywhere — Except Asia"""
FLT,22/02/2023,"""Australia’s Flight Centre Bolsters Online to Complement In-Store Sales"""
FLT,09/02/2023,"""Lamb Weston and Logitech have been highlighted as Zacks Bull and Bear of the Day"""
FLT,06/02/2023,"""Is There Now An Opportunity In Flight Centre Travel Group Limited (ASX:FLT)?"""
FLT,16/01/2023,"""Flight Centre Travel Group Limited (ASX:FLT) is definitely on the radar of institutional investors who own 44% of the company"""
FLT,07/12/2022,"""Flight Centre Travel Group Limited (ASX:FLT) Shares Could Be 48% Below Their Intrinsic Value Estimate"""
FLT,15/11/2022,"""The Problem Flight Centre Is Having With Flights"""
FLT,07/11/2022,"""Most Shareholders Will Probably Agree With Flight Centre Travel Group Limited's (ASX:FLT) CEO Compensation"""
FLT,22/10/2022,"""The past five years for Flight Centre Travel Group (ASX:FLT) investors has not been profitable"""
FMG,01/09/2023,"""Fortescue’s Exodus Gathers Pace as Third Executive Departs"""
FMG,01/09/2023,"""UPDATE 3-Fortescue executive rout continues as Debelle quits green unit"""
FMG,30/08/2023,"""Fortescue Metals Group's (ASX:FMG) Dividend Is Being Reduced To $1.00"""
FMG,28/08/2023,"""Fortescue Iron Ore Chief Hick Exits as China Woes Hit Profit"""
FMG,28/08/2023,"""Australian miner Fortescue’s chief abruptly resigns"""
FMG,28/08/2023,"""Fortescue’s Iron Ore CEO Departs; Annual Profit Falls"""
FMG,28/08/2023,"""Fortescue profit drops on Iron Bridge impairment charge; co-CEO to step down"""
FMG,27/08/2023,"""Fortescue’s Iron Ore CEO Resigns After Less Than Six Months"""
FMG,23/08/2023,"""Fortescue expects initial license for Brazil green hydrogen project by September"""
FMG,17/07/2023,"""Why We Like The Returns At Fortescue Metals Group (ASX:FMG)"""
FMG,30/06/2023,"""With 54% institutional ownership, Fortescue Metals Group Limited (ASX:FMG) is a favorite amongst the big guns"""
FMG,18/06/2023,"""Fortescue expands battery and electric powertrain output in UK with new plant"""
FMG,08/06/2023,"""‘I sell houses to the super-rich... and I was shocked by what I learnt about their lives’"""
FMG,15/05/2023,"""Fortescue Metals Group Ltd. (FSUGY) Could Find a Support Soon, Here's Why You Should Buy the Stock Now"""
FMG,14/05/2023,"""Could The Market Be Wrong About Fortescue Metals Group Limited (ASX:FMG) Given Its Attractive Financial Prospects?"""
FMG,27/04/2023,"""Does This Valuation Of Fortescue Metals Group Limited (ASX:FMG) Imply Investors Are Overpaying?"""
FMG,16/03/2023,"""What Does The Future Hold For Iron Ore Markets?"""
FMG,21/02/2023,"""Is This a Good Time to Invest in Dividend Stocks?"""
FMG,16/02/2023,"""Fortescue Metals Group First Half 2023 Earnings: EPS Misses Expectations"""
FMG,15/02/2023,"""Australia's Fortescue FFI sees Texas potential among 5 key projects"""
FPH,14/08/2023,"""Fisher & Paykel Healthcare (NZSE:FPH) Is Reinvesting At Lower Rates Of Return"""
FPH,17/07/2023,"""Fisher & Paykel Healthcare's (NZSE:FPH) investors will be pleased with their respectable 79% return over the last five years"""
FPH,26/05/2023,"""Fisher & Paykel Healthcare Corporation Limited (NZSE:FPH) Shares Could Be 29% Above Their Intrinsic Value Estimate"""
FPH,06/05/2023,"""With 51% institutional ownership, Fisher & Paykel Healthcare Corporation Limited (NZSE:FPH) is a favorite amongst the big guns"""
FPH,07/03/2023,"""Fisher & Paykel Healthcare (NZSE:FPH) Will Want To Turn Around Its Return Trends"""
FPH,21/02/2023,"""As Fisher & Paykel Healthcare Corporation Limited (NZSE:FPH) hits NZ$15b market cap, insiders may be dismayed about not purchasing higher quantities"""
FPH,06/02/2023,"""Fisher & Paykel Healthcare (NZSE:FPH) jumps 4.7% this week, though earnings growth is still tracking behind five-year shareholder returns"""
FPH,15/01/2023,"""Is Fisher & Paykel Healthcare Corporation Limited's (NZSE:FPH) Recent Stock Performance Tethered To Its Strong Fundamentals?"""
FPH,30/11/2022,"""Fisher & Paykel Healthcare First Half 2023 Earnings: Beats Expectations"""
FPH,28/11/2022,"""Edited Transcript of FPH.NZ earnings conference call or presentation 28-Nov-22 9:00pm GMT"""
FPH,27/11/2022,"""While institutions own 48% of Fisher & Paykel Healthcare Corporation Limited (NZSE:FPH), individual investors are its largest shareholders with 51% ownership"""
FPH,09/10/2022,"""A Look At The Fair Value Of Fisher & Paykel Healthcare Corporation Limited (NZSE:FPH)"""
FPH,22/09/2022,"""A Look Into Fisher & Paykel Healthcare's (NZSE:FPH) Impressive Returns On Capital"""
FPH,03/09/2022,"""Lisa E. McIntyre Is The Independent Non-Executive Director of Fisher & Paykel Healthcare Corporation Limited (NZSE:FPH) And They Just Picked Up 125% More Shares"""
GMG,09/08/2023,"""Goodman Joso - a cutting-edge logistics hub - secures another major commitment from Senko"""
GMG,26/07/2023,"""Fashion house Adastria to join Goodman Japan's latest logistics development, Goodman Joso"""
GMG,21/03/2023,"""10 Best ASX Stocks to Buy Now"""
GMG,19/02/2023,"""12 Most Profitable Real Estate Stocks Now"""
GMG,05/01/2023,"""Goodman Group's (ASX:GMG) Stock Been Rising: Are Strong Financials Guiding The Market?"""
GMG,07/12/2022,"""10 Best ASX Stocks to Buy Heading into 2023"""
GMG,01/12/2022,"""Goodman Group (ASX:GMG) most popular amongst individual investors who own 48% of the shares, institutions hold 38%"""
GMG,10/11/2022,"""Shareholders Will Most Likely Find Goodman Group's (ASX:GMG) CEO Compensation Acceptable"""
GMG,12/10/2022,"""The total return for Goodman Group (ASX:GMG) investors has risen faster than earnings growth over the last five years"""
GMG,12/09/2022,"""If EPS Growth Is Important To You, Goodman Group (ASX:GMG) Presents An Opportunity"""
GNE,No data for this company,"""No data for this company"""
GOZ,18/08/2023,"""Growthpoint Properties Australia Just Reported A Surprise Loss: Here's What Analysts Think Will Happen Next"""
GOZ,23/05/2023,"""Growthpoint Properties Australia (ASX:GOZ) is a favorite amongst institutional investors who own 74%"""
GOZ,13/04/2023,"""Growthpoint Properties Australia (ASX:GOZ) investors are sitting on a loss of 24% if they invested a year ago"""
GOZ,16/03/2023,"""Great news for Growthpoint Properties Australia (ASX:GOZ): Insiders acquired stock in large numbers last year"""
GOZ,17/02/2023,"""Growthpoint Properties Australia First Half 2023 Earnings: FFO per share: AU$0.2 (vs AU$0.14 in 1H 2022)"""
GOZ,18/11/2022,"""Institutional owners may take dramatic actions as Growthpoint Properties Australia's (ASX:GOZ) recent 4.2% drop adds to one-year losses"""
GOZ,06/10/2022,"""Insiders who bought into Growthpoint Properties Australia (ASX:GOZ) earlier this year might wish they'd invested more as stock gained 4.9%"""
GPT,19/08/2023,"""GPT Group First Half 2023 Earnings: EPS Beats Expectations, Revenues Lag"""
GPT,21/04/2023,"""Positive week for The GPT Group (ASX:GPT) institutional investors who lost 8.0% over the past year"""
GPT,16/03/2023,"""The three-year decline in earnings might be taking its toll on GPT Group (ASX:GPT) shareholders as stock falls 3.2% over the past week"""
GPT,17/02/2023,"""The GPT Group (ASX:GPT) insiders recover some losses but still AU$50k away from matching original investment"""
GPT,12/11/2022,"""Recent uptick might appease The GPT Group (ASX:GPT) institutional owners after losing 8.2% over the past year"""
GPT,10/09/2022,"""Insider Buying: The The GPT Group (ASX:GPT) Independent Non-Executive Director Just Bought AU$50k Worth Of Shares"""
GXY,No data for this company,"""No data for this company"""
HLS,31/08/2023,"""Health Care Roundup: Market Talk"""
HLS,02/11/2022,"""RingCentral Selected by Healius to Transform Telephony and Contact Center Platform Australia-wide"""
HVN,31/08/2023,"""Harvey Norman Holdings Full Year 2023 Earnings: Beats Expectations"""
HVN,27/08/2023,"""Harvey Norman Holdings (ASX:HVN) Has Some Way To Go To Become A Multi-Bagger"""
HVN,29/06/2023,"""Calculating The Intrinsic Value Of Harvey Norman Holdings Limited (ASX:HVN)"""
HVN,12/05/2023,"""Harvey Norman Holdings Limited (ASX:HVN) Stock Has Shown Weakness Lately But Financials Look Strong: Should Prospective Shareholders Make The Leap?"""
HVN,18/04/2023,"""With 43% ownership, insiders at Harvey Norman Holdings Limited (ASX:HVN) are pretty optimistic and have been buying recently"""
HVN,03/04/2023,"""Bullish insiders at Harvey Norman Holdings Limited (ASX:HVN) loaded up on AU$77m of stock earlier this year"""
HVN,26/02/2023,"""Investors in Harvey Norman Holdings (ASX:HVN) have unfortunately lost 12% over the last year"""
HVN,20/01/2023,"""Is Harvey Norman Holdings Limited (ASX:HVN) Trading At A 30% Discount?"""
HVN,03/12/2022,"""Is Harvey Norman Holdings Limited's (ASX:HVN) Recent Stock Performance Tethered To Its Strong Fundamentals?"""
HVN,17/11/2022,"""Most Shareholders Will Probably Agree With Harvey Norman Holdings Limited's (ASX:HVN) CEO Compensation"""
HVN,09/11/2022,"""Owning 41% in Harvey Norman Holdings Limited (ASX:HVN) means that insiders are heavily invested in the company's future"""
HVN,25/10/2022,"""Bullish Harvey Norman Holdings Limited (ASX:HVN) insiders filled their treasuries with AU$3.7m worth of stock over last year"""
HVN,11/10/2022,"""Slowing Rates Of Return At Harvey Norman Holdings (ASX:HVN) Leave Little Room For Excitement"""
HVN,27/09/2022,"""Harvey Norman Holdings (ASX:HVN) Will Pay A Larger Dividend Than Last Year At A$0.175"""
HVN,19/09/2022,"""Investors in Harvey Norman Holdings (ASX:HVN) have unfortunately lost 9.7% over the last year"""
IAG,24/08/2023,"""Aussie corporate regulator alleges IAG units misled home insurance customers"""
IAG,24/08/2023,"""Insurance Australia Group Limited (ASX:IAG) Stock Goes Ex-Dividend In Just Four Days"""
IAG,22/08/2023,"""Does Insurance Australia Group (ASX:IAG) Deserve A Spot On Your Watchlist?"""
IAG,21/08/2023,"""IAG Annual Profit More Than Doubles, Raises Dividend"""
IAG,20/08/2023,"""Australia's IAG misses annual cash earnings estimates; shares slip"""
IAG,15/08/2023,"""Australia's corporate regulator calls for better handling of insurance claims"""
IAG,05/05/2023,"""The past five years for Insurance Australia Group (ASX:IAG) investors has not been profitable"""
IAG,01/04/2023,"""Is Insurance Australia Group Limited's (ASX:IAG) Recent Stock Performance Influenced By Its Financials In Any Way?"""
IAG,05/03/2023,"""Quite a few insiders invested in Insurance Australia Group Limited (ASX:IAG) last year which is positive news for shareholders"""
IAG,15/02/2023,"""Insurance Australia Group's (ASX:IAG) Dividend Will Be A$0.06"""
IAG,13/02/2023,"""Insurance Australia Group First Half 2023 Earnings: EPS Misses Expectations"""
IAG,20/12/2022,"""Insurance Australia Group Limited (ASX:IAG) most popular amongst individual investors who own 60% of the shares, institutions hold 36%"""
IAG,22/11/2022,"""Insurance Australia Group's (ASX:IAG) earnings trajectory could turn positive as the stock lifts 3.2% this past week"""
IAG,14/09/2022,"""Insurance Australia Group Limited's (ASX:IAG) Stock Going Strong But Fundamentals Look Weak: What Implications Could This Have On The Stock?"""
IEL,31/08/2023,"""Income Investors Should Know That IDP Education Limited (ASX:IEL) Goes Ex-Dividend Soon"""
IEL,30/08/2023,"""IDP Education (ASX:IEL) Is Increasing Its Dividend To A$0.20"""
IEL,19/08/2023,"""Could The Market Be Wrong About IDP Education Limited (ASX:IEL) Given Its Attractive Financial Prospects?"""
IEL,10/08/2023,"""16 Easiest Countries To Get PR For International Students"""
IEL,04/08/2023,"""Returns On Capital At IDP Education (ASX:IEL) Paint A Concerning Picture"""
IEL,21/07/2023,"""Investing in IDP Education (ASX:IEL) five years ago would have delivered you a 134% gain"""
IEL,07/07/2023,"""Several Insiders Invested In IDP Education Flagging Positive News"""
IEL,05/06/2023,"""What Does IDP Education Limited's (ASX:IEL) Share Price Indicate?"""
IEL,22/05/2023,"""If EPS Growth Is Important To You, IDP Education (ASX:IEL) Presents An Opportunity"""
IEL,08/05/2023,"""Estimating The Fair Value Of IDP Education Limited (ASX:IEL)"""
IEL,10/03/2023,"""Declining Stock and Solid Fundamentals: Is The Market Wrong About IDP Education Limited (ASX:IEL)?"""
IEL,24/02/2023,"""IDP Education First Half 2023 Earnings: EPS: AU$0.29 (vs AU$0.18 in 1H 2022)"""
IEL,31/01/2023,"""Those who invested in IDP Education (ASX:IEL) five years ago are up 467%"""
IEL,02/01/2023,"""With 78% institutional ownership, IDP Education Limited (ASX:IEL) is a favorite amongst the big guns"""
IEL,14/12/2022,"""At AU$28.08, Is It Time To Put IDP Education Limited (ASX:IEL) On Your Watch List?"""
IEL,28/11/2022,"""IDP Education Limited's (ASX:IEL) Intrinsic Value Is Potentially 20% Below Its Share Price"""
IEL,23/09/2022,"""Is IDP Education Limited's (ASX:IEL) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?"""
IEL,07/09/2022,"""IDP Education (ASX:IEL) Will Be Hoping To Turn Its Returns On Capital Around"""
IFL,No data for this company,"""No data for this company"""
IFT,03/07/2023,"""Infratil Limited's (NZSE:IFT) Stock Has Fared Decently: Is the Market Following Strong Financials?"""
IFT,12/06/2023,"""Here's Why We Think Infratil (NZSE:IFT) Might Deserve Your Attention Today"""
IFT,06/06/2023,"""NZ's Infratil to buy stake in One New Zealand for $1.1 billion"""
IFT,22/05/2023,"""Infratil Full Year 2023 Earnings: EPS Beats Expectations, Revenues Lag"""
IFT,21/05/2023,"""Infratil's (NZSE:IFT) investors will be pleased with their splendid 250% return over the last five years"""
IFT,18/01/2023,"""Does Infratil Limited's (NZSE:IFT) Weak Fundamentals Mean A Downturn In Its Stock Should Be Expected?"""
IFT,08/12/2022,"""Investors in Infratil (NZSE:IFT) have made a splendid return of 225% over the past five years"""
IGO,29/08/2023,"""Is IGO Limited (ASX:IGO) Trading At A 33% Discount?"""
IGO,12/07/2023,"""PepsiCo, Delta Air Lines, Conagra Brands earnings: What to watch"""
IGO,12/07/2023,"""Get Ready for Greatness: Frito-Lay Unites Current Soccer Stars and Past Icons in New FIFA Women's World Cup Australia & New Zealand 2023™ Marketing Campaign"""
IGO,12/07/2023,"""AVA BROWN AND MAX CLARK NAMED GATORADE BEST PLAYERS OF THE YEAR"""
IGO,01/06/2023,"""IGO's (ASX:IGO) three-year total shareholder returns outpace the underlying earnings growth"""
IGO,18/05/2023,"""IGO Limited's (ASX:IGO) Stock Is Going Strong: Is the Market Following Fundamentals?"""
IGO,14/04/2023,"""Australia signs land deal for proposed battery material plant"""
IGO,05/04/2023,"""Multiple insiders bought IGO Limited (ASX:IGO) stock earlier this year, a positive sign for shareholders"""
IGO,22/03/2023,"""Are Investors Undervaluing IGO Limited (ASX:IGO) By 49%?"""
IGO,24/10/2022,"""With 46% ownership in IGO Limited (ASX:IGO), institutional investors have a lot riding on the business"""
ILU,26/08/2023,"""Iluka Resources First Half 2023 Earnings: Misses Expectations"""
ILU,25/08/2023,"""Iluka Resources' (ASX:ILU) Dividend Is Being Reduced To A$0.03"""
ILU,27/06/2023,"""Even though Iluka Resources (ASX:ILU) has lost AU$238m market cap in last 7 days, shareholders are still up 188% over 3 years"""
